"","X","year","date","yearweek_ID","site_num","site_name","session_start_time","session_end_time","timestamp_focal.bhv.change","start_time_of_focal","length","file_id","focalbear_event","bear_name","sex","age","agesex","family","yrl_num","coy_num","num_offspring","coarse_code","fine_code","snorkel","carry_to_cover","video_time_behave_change","duration_of_behave","duration_in_seconds","start_time_within_the_minute","total_length_within_focalevent","sexing_comments"
"8735",8738,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 12:53:00","12:35:30","0:21:27","2021-B0422-02","2021_B0422_FCL1","MINIMOM","FWY","ADULT","Female with young","Y",0,2,2,30,31,"","","0:18:09","0:00:06",6,"",1912,NA
"8736",8739,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 12:53:00","12:35:30","0:21:27","2021-B0422-02","2021_B0422_FCL1","MINIMOM","FWY","ADULT","Female with young","Y",0,2,2,40,41,"","","0:18:13","0:00:04",4,"",1912,NA
"8737",8740,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 12:53:00","12:35:30","0:21:27","2021-B0422-02","2021_B0422_FCL1","MINIMOM","FWY","ADULT","Female with young","Y",0,2,2,30,31,"","","0:18:28","0:00:15",15,"",1912,NA
"8738",8741,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 12:53:00","12:35:30","0:21:27","2021-B0422-02","2021_B0422_FCL1","MINIMOM","FWY","ADULT","Female with young","Y",0,2,2,40,41,"y","","0:18:43","0:00:15",15,"",1912,NA
"8739",8742,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 12:54:00","12:35:30","0:21:27","2021-B0422-02","2021_B0422_FCL1","MINIMOM","FWY","ADULT","Female with young","Y",0,2,2,40,45,"","","0:18:46","0:00:03",3,"",1912,NA
"8740",8743,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 12:54:00","12:35:30","0:21:27","2021-B0422-02","2021_B0422_FCL1","MINIMOM","FWY","ADULT","Female with young","Y",0,2,2,40,45,"","","0:19:19","0:00:33",33,"",1912,NA
"8741",8744,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 12:54:00","12:35:30","0:21:27","2021-B0422-02","2021_B0422_FCL1","MINIMOM","FWY","ADULT","Female with young","Y",0,2,2,30,31,"","","0:19:23","0:00:04",4,"",1912,NA
"8742",8745,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 12:54:00","12:35:30","0:21:27","2021-B0422-02","2021_B0422_FCL1","MINIMOM","FWY","ADULT","Female with young","Y",0,2,2,100,100,"","","0:19:25","0:00:02",2,"",1912,NA
"8743",8746,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 12:54:00","12:35:30","0:21:27","2021-B0422-02","2021_B0422_FCL1","MINIMOM","FWY","ADULT","Female with young","Y",0,2,2,40,41,"y","","0:19:37","0:00:12",12,"",1912,NA
"8744",8747,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 12:55:00","12:35:30","0:21:27","2021-B0422-02","2021_B0422_FCL1","MINIMOM","FWY","ADULT","Female with young","Y",0,2,2,30,32,"","","0:19:41","0:00:04",4,"",1912,NA
"8745",8748,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 12:55:00","12:35:30","0:21:27","2021-B0422-02","2021_B0422_FCL1","MINIMOM","FWY","ADULT","Female with young","Y",0,2,2,40,41,"y","","0:19:44","0:00:03",3,"",1912,NA
"8746",8749,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 12:55:00","12:35:30","0:21:27","2021-B0422-02","2021_B0422_FCL1","MINIMOM","FWY","ADULT","Female with young","Y",0,2,2,30,31,"","","0:19:47","0:00:03",3,"",1912,NA
"8747",8750,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 12:55:00","12:35:30","0:21:27","2021-B0422-02","2021_B0422_FCL1","MINIMOM","FWY","ADULT","Female with young","Y",0,2,2,40,41,"y","","0:20:01","0:00:14",14,"",1912,NA
"8748",8751,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 12:55:00","12:35:30","0:21:27","2021-B0422-02","2021_B0422_FCL1","MINIMOM","FWY","ADULT","Female with young","Y",0,2,2,30,31,"","","0:20:06","0:00:05",5,"",1912,NA
"8749",8752,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 12:55:00","12:35:30","0:21:27","2021-B0422-02","2021_B0422_FCL1","MINIMOM","FWY","ADULT","Female with young","Y",0,2,2,10,11,"","","0:20:12","0:00:06",6,"",1912,NA
"8750",8753,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 12:55:00","12:35:30","0:21:27","2021-B0422-02","2021_B0422_FCL1","MINIMOM","FWY","ADULT","Female with young","Y",0,2,2,30,31,"","","0:20:19","0:00:07",7,"",1912,NA
"8751",8754,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 12:55:00","12:35:30","0:21:27","2021-B0422-02","2021_B0422_FCL1","MINIMOM","FWY","ADULT","Female with young","Y",0,2,2,100,100,"","","0:20:22","0:00:03",3,"",1912,NA
"8752",8755,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 12:55:00","12:35:30","0:21:27","2021-B0422-02","2021_B0422_FCL1","MINIMOM","FWY","ADULT","Female with young","Y",0,2,2,30,31,"","","0:20:25","0:00:03",3,"",1912,NA
"8753",8756,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 12:55:00","12:35:30","0:21:27","2021-B0422-02","2021_B0422_FCL1","MINIMOM","FWY","ADULT","Female with young","Y",0,2,2,0,0,"","","0:21:27","0:01:02",62,"",1912,NA
"8754",8757,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:47:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,0,0,"","","0:00:03","0:00:03",3,"",1696,NA
"8755",8758,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:48:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,30,31,"","","0:00:22","0:00:19",19,"",1696,NA
"8756",8759,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:48:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,200,200,"","","0:00:28","0:00:06",6,"",1696,NA
"8757",8760,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:48:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,30,31,"","","0:00:36","0:00:08",8,"",1696,NA
"8758",8761,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:48:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,200,200,"","","0:00:37","0:00:01",1,"",1696,NA
"8759",8762,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:48:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,30,31,"","","0:00:48","0:00:11",11,"",1696,NA
"8760",8763,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:48:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,200,200,"","","0:00:49","0:00:01",1,"",1696,NA
"8761",8764,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:48:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,30,31,"","","0:01:32","0:00:43",43,"",1696,NA
"8762",8765,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:49:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,200,200,"","","0:01:38","0:00:06",6,"",1696,NA
"8763",8766,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:49:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,30,32,"","","0:02:03","0:00:25",25,"",1696,NA
"8764",8767,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:50:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,40,42,"","","0:02:05","0:00:02",2,"",1696,NA
"8765",8768,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:50:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,30,31,"","","0:02:12","0:00:07",7,"",1696,NA
"8766",8769,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:50:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,40,41,"","","0:02:14","0:00:02",2,"",1696,NA
"8767",8770,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:50:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,200,200,"","","0:02:16","0:00:02",2,"",1696,NA
"8768",8771,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:50:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,40,41,"","","0:02:18","0:00:02",2,"",1696,NA
"8769",8772,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:50:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,30,31,"","","0:02:23","0:00:05",5,"",1696,NA
"8770",8773,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:50:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,40,41,"","","0:02:24","0:00:01",1,"",1696,NA
"8771",8774,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:50:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,30,32,"","","0:02:27","0:00:03",3,"",1696,NA
"8772",8775,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:50:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,40,41,"","","0:02:37","0:00:10",10,"",1696,NA
"8773",8776,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:50:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,30,31,"","","0:02:49","0:00:12",12,"",1696,NA
"8774",8777,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:50:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,40,41,"","","0:03:00","0:00:11",11,"",1696,NA
"8775",8778,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:50:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,30,31,"","","0:03:02","0:00:02",2,"",1696,NA
"8776",8779,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:51:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,40,41,"","","0:03:03","0:00:01",1,"",1696,NA
"8777",8780,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:51:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,30,31,"","","0:03:08","0:00:05",5,"",1696,NA
"8778",8781,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:51:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,40,41,"","","0:03:09","0:00:01",1,"",1696,NA
"8779",8782,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:51:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,30,31,"","","0:03:31","0:00:22",22,"",1696,NA
"8780",8783,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:51:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,40,41,"y","","0:03:33","0:00:02",2,"",1696,NA
"8781",8784,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:51:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,30,31,"","","0:03:38","0:00:05",5,"",1696,NA
"8782",8785,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:51:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,40,41,"y","","0:03:45","0:00:07",7,"",1696,NA
"8783",8786,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:51:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,30,31,"","","0:03:47","0:00:02",2,"",1696,NA
"8784",8787,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:51:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,40,41,"y","","0:04:01","0:00:14",14,"",1696,NA
"8785",8788,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:51:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,200,200,"","","0:04:03","0:00:02",2,"",1696,NA
"8786",8789,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:52:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,40,41,"y","","0:04:06","0:00:03",3,"",1696,NA
"8787",8790,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:52:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,30,31,"","","0:04:10","0:00:04",4,"",1696,NA
"8788",8791,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:52:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,40,41,"y","","0:04:13","0:00:03",3,"",1696,NA
"8789",8792,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:52:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,30,31,"","","0:04:18","0:00:05",5,"",1696,NA
"8790",8793,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:52:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,200,200,"","","0:04:20","0:00:02",2,"",1696,NA
"8791",8794,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:52:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,30,31,"","","0:04:21","0:00:01",1,"",1696,NA
"8792",8795,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:52:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,40,41,"y","","0:04:32","0:00:11",11,"",1696,NA
"8793",8796,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:52:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,30,31,"","","0:04:38","0:00:06",6,"",1696,NA
"8794",8797,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:52:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,40,41,"","","0:04:43","0:00:05",5,"",1696,NA
"8795",8798,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:52:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,30,31,"","","0:04:45","0:00:02",2,"",1696,NA
"8796",8799,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:52:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,40,41,"","","0:04:50","0:00:05",5,"",1696,NA
"8797",8800,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:52:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,40,43,"","","0:04:59","0:00:09",9,"",1696,NA
"8798",8801,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:52:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,30,32,"","","0:05:07","0:00:08",8,"",1696,NA
"8799",8802,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:53:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,40,43,"","","0:05:14","0:00:07",7,"",1696,NA
"8800",8803,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:53:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,30,32,"","","0:05:17","0:00:03",3,"",1696,NA
"8801",8804,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:53:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,200,200,"","","0:05:23","0:00:06",6,"",1696,NA
"8802",8805,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:53:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,40,41,"","","0:05:25","0:00:02",2,"",1696,NA
"8803",8806,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:53:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,30,31,"","","0:05:27","0:00:02",2,"",1696,NA
"8804",8807,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:53:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,200,200,"","","0:05:35","0:00:08",8,"",1696,NA
"8805",8808,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:53:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,30,31,"","","0:05:37","0:00:02",2,"",1696,NA
"8806",8809,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:53:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,40,41,"","","0:05:46","0:00:09",9,"",1696,NA
"8807",8810,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:53:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,40,42,"","","0:05:47","0:00:01",1,"",1696,NA
"8808",8811,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:53:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,30,32,"","","0:05:54","0:00:07",7,"",1696,NA
"8809",8812,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:53:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,40,41,"","","0:05:57","0:00:03",3,"",1696,NA
"8810",8813,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:53:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,30,31,"","","0:06:05","0:00:08",8,"",1696,NA
"8811",8814,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:54:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,40,41,"","","0:06:13","0:00:08",8,"",1696,NA
"8812",8815,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:54:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,200,200,"","","0:06:16","0:00:03",3,"",1696,NA
"8813",8816,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:54:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,30,32,"","","0:06:38","0:00:22",22,"",1696,NA
"8814",8817,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:54:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,200,200,"","","0:06:53","0:00:15",15,"",1696,NA
"8815",8818,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:54:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,30,32,"","","0:07:00","0:00:07",7,"",1696,NA
"8816",8819,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:54:00","14:47:58","0:07:57","2021-B0422-04","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,0,0,"","","0:07:57","0:00:57",57,"",1696,NA
"8817",8820,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:59:00","14:59:00","0:16:50","2021-B0422-05","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,30,31,"","","0:00:04","0:00:04",4,"",1696,NA
"8818",8821,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:59:00","14:59:00","0:16:50","2021-B0422-05","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,0,0,"","","0:00:07","0:00:03",3,"",1696,NA
"8819",8822,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:59:00","14:59:00","0:16:50","2021-B0422-05","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,30,31,"","","0:00:21","0:00:14",14,"",1696,NA
"8820",8823,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:59:00","14:59:00","0:16:50","2021-B0422-05","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,0,0,"","","0:00:47","0:00:26",26,"",1696,NA
"8821",8824,2021,"2021-09-22",202138,"B04","BELARKO","16:32","19:15","2021-09-22 14:59:00","14:59:00","0:16:50","2021-B0422-05","2021_B0422_FCL3","UNKNOWNMOM","FWY","ADULT","Female with young","Y",0,2,2,30,31,"","","0:00:51","0:00:04",4,"",1696,NA
